step,starting_modules,modules,move_type,energy,mc_outcome
1078,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOY2OYOYO2YOYOY2O2YO2YOY2O6YOYO2YO2YO2YOYO2YOYO2Y2O2YOYO2Y2O4YO2YO2YO2YOYO,3,1.25e+18,cR
1079,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO4YO2YO2Y2O3YO2YOYOY2O4YOYOYO2YO2YO3YO2Y2OYOY2OYO2Y2O6YOYO2Y4OYO2YO,10,1.25e+18,cR
1080,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1081,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO,6,2e+19,cR
1082,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYOYOYOY2O6YOYO2YOYO2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1083,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YOYO2YOYOY2OYOYO2YO2Y2OYO2YO5YO2Y2O2YOYO2YOYO2YO2YOY2O2,4,1.25e+18,cR
1084,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOY2O2YO2YOYOY2OYOYO2YOYO2YO2YOYO2YOYO2Y2O6YOYO5YO2YO2YO2YOYOY2O2YOYO2Y2O,3,1.25e+18,cR
1085,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2Y3O2YOYO5YO2YO2YO2YO3Y2O2YO,1,1.25e+18,cR
1086,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2,6,2e+19,cR
1087,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO,6,2e+19,cR
1088,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOY2OYOYO2YOYOY2O2YO2YOY2O6YOYO2YO2YO2YOYO2YOYO2Y2O2YOYO2Y2O4YO2YO2YO2YOYO,3,1.25e+18,cR
1089,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YOYO2YOYOY2OYOYO2YO2Y2OYO2YO5YO2Y2O2YOYO2YOYO2YO2YOY2O2,4,1.25e+18,cR
1090,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOY2O2Y2OYOYO3YOYOYO5YOYO2YO2Y2O2YOY3O2YO2YOYO3YO2YO3YO2YO2YO2YOYOYOYO2YO,9,1.25e+18,cR
1091,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2,7,2e+19,cR
1092,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2Y2OYO2YO5YO2Y2O2YOYO2YOYO2YO2YOY2O2YOYO2Y2OYOYO2YO2YO5YOYO2YOYOY2OYOYO2,4,1.25e+18,cR
1093,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYOY2OYO2YO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
1094,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO2YO5YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
1095,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY3O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO7YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1096,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2Y2OYO2YO5YO2Y2O2YOYO2YOYO2YO2YOY2O2YOYO2Y2OYOYO2YO2YO5YOYO2YOYOY2OYOYO2,4,1.25e+18,cR
1097,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,Y2O6YOYO2YOY2O2YO2YOYOY2OYOYO2YO4YO2YO2YO2YOYOY2O2YOYO2Y2OYO2YO2YOYO2YOYO2,3,1.25e+18,cR
1098,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYO2YOYO2YO2YOY2O2YOYO2Y2OYOYO2YO2YO5YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,4,1.25e+18,cR
1099,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2,6,2e+19,cR
1100,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,O2YOYOY5O3YOYOYO6YOYO2YOYO2YO2Y3O3Y2O2Y2OYO2YOYO7YO4YOYOY3O2YO,9,1.25e+18,cR
1101,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2Y2OYO2YO5YO2Y2O2YOYO2YOYO2YO2YOY2O2YOYO2YOYOY2OYOYO2,4,1.25e+18,cR
1102,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO,6,2e+19,cR
1103,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO,7,2e+19,cR
1104,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYO2YO,6,1e+19,cR
1105,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YOYO2YOYOY2OYOYO2YO2Y2OYO2YO5YO2Y2O2YOYO2YOYO2YO2YOY2O2,4,1.25e+18,cR
1106,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO,7,2e+19,cR
1107,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO4YO2YO2YO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
1108,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOYOYOY2OYO2YO2YOY2OYO6Y2O2YOYO2YOYO2YO2YO2Y2OYOYO2Y2O2YOYOYO2YO5YO2,3,1.25e+18,cR
1109,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
1110,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1111,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YOYO2YOYOY2OYOYO2YO2Y2OYO2YO5YO2Y,4,1.25e+18,cR
1112,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYOYOY2OYOYO2YOY2O6YOYO2YOYOYO2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1113,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,O2YO2YOYOYOYO2Y3O4YO2Y2OYO3Y3O4Y3OYOYOYO2YO9YO2YO4YOY2OY2O2Y3O,9,1.25e+18,cR
1114,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYOYO2YO2,7,1e+19,cR
1115,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,O3YO2YO2YO2YOYOY2O2YOYO2Y2OYO2YO2YOYO2YOYO2Y2O6YOYO2YOY2O2YO2YOYOY2OYOYO2YO,3,1.25e+18,cR
1116,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YOYOY2O2YO2Y2O2YO2YO5YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
1117,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOYOYOY2OYO2YO2YOY2OYO6Y2O2YOYO2YOYO2YO2YO2Y2OYOYO2Y2O2YOYOYO2YO5YO2,3,1.25e+18,cR
1118,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2Y2OYO2YO5YO2Y2O2YOYO2YOYO2YO2YOY2O2YOYO2Y2OYOYO2YO2YO5YOYO2YOYOY2OYOYO2,4,1.25e+18,cR
1119,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYOYO2YO2YO2YOYO2YO,7,5e+18,cR
1120,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2,7,2e+19,cR
1121,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1122,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYO2YOYO2YO2YOY2O2YOYO2Y2OYOYO2YO2YO5YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,4,1.25e+18,cR
1123,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,O2Y2O2Y5O2YO3Y4O2YO4YOYO2YOYO2YO2Y4O7YO2YO5YO2YO2YO3Y3O3Y2O,10,1.25e+18,cR
1124,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2,7,2e+19,cR
1125,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YO2Y2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YOYOYOY2O2YO,1,1.25e+18,cR
1126,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO3YOYOY2OYOYO2YOY2O6YOYO2YOY2OYO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1127,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YO2Y2O2YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO,2,1.25e+18,cR
1128,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2Y2OYO2YO5YO2Y2O2YOYO2YOYO2YO2YOY2O2YOYO2Y2OYOYO2YO2YO5YOYO2YOYOY2OYOYO2,4,1.25e+18,cR
1129,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,Y2O6YOYO2YOY2O2YO2YOYOY2OYOYO2YO4YO2YO2YO2YOYOY2O2YOYO2Y2OYO2YO2YOYO2YOYO2,3,1.25e+18,cR
1130,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2Y2OYOYO2YOY2O2Y2O2YO5Y2O2YO2YO2Y3O2YOYO3Y3O3YO3YO2YO5Y2OYO2Y2O3YO,9,1.25e+18,cR
1131,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO2YOYO,6,1e+19,cR
1132,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,Y2O3,7,2e+19,cR
1133,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO3YO5YO2YO2YO2Y2OYOY2O2YO,1,1.25e+18,cR
1134,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,O3YO2YO2YO2YOYOY2O2YOYO2Y2OYO2YO2YOYO2YOYO2Y2O6YOYO2YOY2O2YO2YOYOY2OYOYO2YO,3,1.25e+18,cR
1135,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO,6,2e+19,cR
1136,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
1137,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2,6,2e+19,cR
1138,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2Y2OYOY2OYOYO2YO5YO2YOYO2YOY3O2YO2Y2OYO2YO2YOYO2YOYO5YO4YO3YOY2O2Y2O,9,1.25e+18,cR
1139,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,O3YO2YO2YO2YOYOY2O2YOYO2Y2OYO2YO2YOYO2YOYO2Y2O6YOYO2YOY2O2YO2YOYOY2OYOYO2YO,3,1.25e+18,cR
1140,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YO2Y2O2YO2Y2OYO2YO5YO2Y2OYOYOYOY2OYOYO2,2,1.25e+18,cR
1141,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2Y2OYO2YO5YO2Y2O2YOYO2YOYO2YO2YOY2O2YOYO2Y2OYOYO2YO2YO5YOYO2YOYOY2OYOYO2,4,1.25e+18,cR
1142,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYO2YOYO2YO2YOY2O2YOYO2Y2OYOYO2YO2YO5YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,4,1.25e+18,cR
1143,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
1144,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO,6,2e+19,cR
1145,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6Y2O2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO3YO2YOYOY2O2YO,1,1.25e+18,cR
1146,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2Y2OY2O2YO2YOYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1147,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO4YO2YO2Y2O2YOY2OYOYO4YO2Y3O2YO3YO2Y2O2YOYOY2O2YOYO2YOYO2YO2YOYO2YOYO2YO2,9,1.25e+18,cR
1148,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,Y2O6YOYO2YOY2O2YO2YOYOY2OYOYO2YO4YO2YO2YO2YOYOY2O2YOYO2Y2OYO2YO2YOYO2YOYO2,3,1.25e+18,cR
1149,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOYO2YOYO2,7,6.666666666666667e+18,cR
1150,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1151,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOY3OYO2YO2YO2YOYO6Y2O2YO2Y2O2Y2OYO2YOYO2YOY2O3YO4YOYOYO3YO2YOYO2YOY,10,1.25e+18,cR
1152,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYO2YOYO2YO2YOY2O2YOYO2Y2OYOYO2YO2YO5YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,4,1.25e+18,cR
1153,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1154,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOY2OYOYO2YOYOY2O2YO2YOY2O6YOYO2YO2YO2YOYO2YOYO2Y2O2YOYO2Y2O4YO2YO2YO2YOYO,3,1.25e+18,cR
1155,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,Y2O2YO3YOYOYO2YOYO2,6,5e+18,cR
1156,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,O2Y2O2Y2OYOYOYO2Y3O2YO2Y3O2YOYO2YOY2O4Y2OYOYO3Y2OYO2YO3YO3YO2YO8Y2O,10,1.25e+18,cR
1157,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YOY2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO2,1,1.25e+18,cR
1158,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYO2YOYO2YO2YOY2O2YOYO2Y2OYOYO2YO2YO5YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,4,1.25e+18,cR
1159,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YOYO2YOYOY2OYOYO2YO2Y2OYO2YO5YO2Y,4,1.25e+18,cR
1160,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,Y2O3,7,2e+19,cR
1161,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYOY3O2YO5YO4Y2O3Y2O2YOY4O2YO2Y5O5YO2YOYOYO5YO2YO4YOY3O4,10,1.25e+18,cR
1162,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1163,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,Y2O6YOYO2YOY2O2YO2YOYOY2OYOYO2YO4YO2YO2YO2YOYOY2O2YOYO2Y2OYO2YO2YOYO2YOYO2,3,1.25e+18,cR
1164,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O7YOYO2YOY2O2YO2Y2OYO2YO2Y2O2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1165,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOY2O2YO2YOYOY2OYOYO2YOYO2YO2YOYO2YOYO2Y2O6YOYO5YO2YO2YO2YOYOY2O2YOYO2Y2O,3,1.25e+18,cR
1166,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,O2YO2Y4O2YOYOYOY3O6YO3YOY2O4Y2OYOYO3YOY2OYO7YO2Y2O5Y3OYO2Y2O,10,1.25e+18,cR
1167,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOYO2,7,1e+19,cR
1168,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
1169,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2Y2OYO2YO5YO2Y2O2YOYO2YOYO2YO2YOY2O2YOYO2YOYOY2OYOYO2,4,1.25e+18,cR
1170,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOY2O2YO2YOYOY2OYOYO2YOYO2YO2YOYO2YOYO2Y2O6YOYO5YO2YO2YO2YOYOY2O2YOYO2Y2O,3,1.25e+18,cR
